id,text,labels
w201106-0002100249-1,セザール・フランクは、１８４７年頃に『人、山上で聞きしこと』を作曲している。,"[[0, 4], [5, 9]]"
w201106-0002100249-2,これはフランツ・リストより先に完成された史上初の交響詩といえる。,"[[3, 7], [8, 11]]"
w201106-0002100249-3,ただし、一般的には交響詩の発明者はリストであるとみなされることが多い。,"[[17, 20]]"
w201106-0002100212-1,ねぶた祭に若者がうかれている頃、阿久津に父の危篤の知らせが届く。,"[[16, 19]]"
w201106-0002100212-2,帰郷の準備をしていた阿久津のもとに、かつて無い大量の出水の知らせ。,"[[10, 13]]"
w201106-0002100164-1,杉野学園ドレスメーカー女学院卒業後、１９７１年にプロのモデルとしてデビューし、高田賢三や山本寛斎のショーで注目を集める。,"[[0, 2], [39, 43], [44, 48]]"
w201106-0002100211-2,しかし一体ヴィルトは何をしたんだ。,"[[5, 9]]"
w201106-0002100173-2,ナ・リーグのドワイト・グッデン共々、２１歳での受賞となった。,"[[6, 10], [11, 15]]"
w201106-0002100365-2,父親は同じく作曲家として活躍したアルフレッド・ニューマン。,"[[16, 22], [23, 28]]"
w201106-0002100365-3,一つ違いの弟であるトーマス・ニューマンも作曲家という音楽系の家庭に育った。,"[[9, 13], [14, 19]]"
w201106-0002100370-3,そのご、パルテノン神殿は多彩色であるという論を当時展開してたパリのフランツ・クリスチャン・ガウのもとで建築を学ぶ。,"[[33, 37], [38, 44], [45, 47]]"
w201106-0002100199-2,しかもアヴィニョンの教皇はローマに姿を現わすことはなく、しかたなくハインリヒは枢機卿から帝冠を受けることとなった。,"[[33, 38]]"
w201106-0002100200-3,しかし長老・くっくねの爺がさぶろうしを匿い、ゆのは村長・頭屋に預けられることになった。,"[[13, 18], [22, 24], [28, 30]]"
w201106-0002100016-1-01,その後香港の俳優で歌手、ニコラス・ツェーと交際していたが破局。,"[[12, 16], [17, 20]]"
w201106-0002100016-1-02,謝霆鋒,"[[0, 3]]"
w201106-0002100016-2-01,２００５年に中国の俳優、リー・ヤーポンと再婚した。,"[[12, 14], [15, 19]]"
w201106-0002100016-2-02,李亞鵬,"[[0, 3]]"
w201106-0002100016-3,リー・ヤーポンと再婚した後は仕事をセーブしている。,"[[0, 2], [3, 7]]"
w201106-0002100176-1,以前ブログ友さんに貰った「和也君の朝顔」の種まきを今夜しました。,"[[13, 15]]"
w201106-0002100176-3,トーマスの間に蒔きました。,"[[0, 4]]"
w201106-0002100162-2,川澄さんの活躍はやはり目を見張りました。,"[[0, 2]]"
w201106-0002100177-2,ディック・ブルーナが絵本を完成させるまでの様子がよくわかって感激。,"[[0, 4], [5, 9]]"
w201106-0002100363-1,世界中の様々な地域、特にオーストリアとハンガリーにおいて、クリスマス・シーズンの間聖ニコラウスに同行する。,"[[42, 47]]"
w201106-0002100363-3,良い子供にプレゼントを配る聖ニコラウスと対照的に、悪い子供に警告し罰を与えると信じられている。,"[[14, 19]]"
w201106-0002100000-1-01,これに対してポーランド貴族は、マーリアの妹ヘドヴィグを女王に推戴して同君連合を解消する。,"[[15, 19], [21, 26]]"
w201106-0002100000-1-03,ヤドヴィガ,"[[0, 5]]"
w201106-0002100000-2,ルクセンブルク家はポーランドの宿敵であるドイツ騎士団の支援者だったからである。,"[[0, 7]]"
w201106-0001996035-2,途方にくれながら家路についた三太郎は、その途中でねずみ男と出会った。,"[[14, 17]]"
w201106-0001939177-1,小坂先生の単行本「ハルコビヨリ４巻」が９月２０日に発売いたします。,"[[0, 2], [9, 12]]"
w201106-0001973492-1,さとまるさんの鳥居中心のブログです。,"[[0, 4]]"
w201106-0001918916-3,作新学院の経営者・船田中の秘書として２５年間勤める。,"[[9, 12]]"
w201106-0001983505-1,のこぎりでパーカッションとドラムを担当している柴田君の姪ごさんの個展をのぞいてきました。,"[[23, 25]]"
w201106-0001916537-1,湯島聖堂は言うまでも無く孔子を祭るところです。,"[[12, 14]]"
w201106-0001908336-1,野村不動産レジデンシャル投資法人が本日東証に上場した。,"[[0, 2]]"
w201106-0001984247-1,『クリムゾン・リバー』でブレイクしたジャン＝クリストフ・グランジェの処女作を読んでみた。,"[[18, 21], [22, 27], [28, 33]]"
w201106-0001984247-3,大学院で論文を書き上げた青年ルイは、鳥類研究家の伯父ベームから奇妙な依頼を受けた。,"[[14, 16], [26, 29]]"
w201106-0001971017-1,下田奉行の命によって、アメリカ領事ハリスの妾となったという。,"[[17, 20]]"
w201106-0001919383-1,プロデューサーのふうこから特報です。,"[[8, 11]]"
w201106-0001919383-3,８月２１日は、福山雅治さんの特集番組を放送します。,"[[7, 11]]"
w201106-0001971216-1,東京都に住む「お気楽主婦」こまです。,"[[13, 15]]"
w201106-0001972858-2,オバマ米大統領が共和党指導部とブッシュ減税の延長で合意したことを好感して買いが先行した。,"[[0, 3], [15, 19]]"
w201106-0001940380-1,バーバリーブルーレーベルのキュートでカワイイ商品を激安通販でご紹介していきます。,"[[0, 5]]"
w201106-0001908893-1,本日午後１時より、進藤先生による「バラの手入れ講習会」が行われました。,"[[9, 11]]"
w201106-0001958949-2,「津田寛治」が出演していたので見た。,"[[1, 5]]"
w201106-0001931124-2,村上春樹は大好きなのですが、見たいような見たくないような感じです。,"[[0, 4]]"
w201106-0001032464-1,というわけで、大変お久しぶりです、いたはしです。,"[[17, 21]]"
w201106-0001081645-1,スピードワゴンの小沢一敬に白羽の矢が立てられた。,"[[8, 12]]"
w201106-0001081645-2,民和党の幹事長、芹沢から直々に参議院選挙の立候補をお願いされたのだ。,"[[8, 10]]"
w201106-0001081645-3,信じられない様子の小沢に対して、芹沢は、あの手この手で説得を続ける。,"[[9, 11], [16, 18]]"
w201106-0001098843-2,和田アキ子サイバークローンは、下記の場所にカーソルを合わせると色々な表情をします。,"[[0, 5]]"
w201106-0001036993-1,短歌教室の有志２２人で、岡崎市北部の村積山に、登って、大給松平氏の奥殿陣屋を見てきた。,"[[29, 31]]"
w201106-0001042223-1,及川選手が追いかけてくることは予想通りだった。,"[[0, 2]]"
w201106-0001092389-1,道灌山通りの歩道橋から階段を上ると、新緑のまぶしい西日暮里公園が現れる。,"[[0, 2]]"
w201106-0001067306-1,グランカインは自由奔放な神であった。,"[[0, 6]]"
w201106-0001067306-2,自分の娘シーレンを誘惑するという大きな過ちも犯してしまった。,"[[4, 8]]"
w201106-0001067306-3,シーレンはグランカインの子を身ごもった。,"[[0, 4], [5, 11]]"
w201106-0001028405-3,曽我川も飛鳥川も富雄川も全て大和川が源流なんですね。,"[[0, 2]]"
w201106-0001051474-1-01,ノンフィクションライターの翔子は、元助産師・冬子への取材を続けている。,"[[13, 15], [22, 24]]"
w201106-0001051474-1-02,高畑淳子,"[[0, 4]]"
w201106-0001051474-1-03,市毛良枝,"[[0, 4]]"
w201106-0001051474-2,冬子は、一通の手紙を翔子に見せる。,"[[10, 12]]"
w201106-0001060124-1-01,バングラデシュ南部の中心都市ボリシャルの町工場で働くポラシュは２年前に農村から単身でやってきた。,"[[26, 30]]"
w201106-0001060124-3,ポラシュが生まれ育った村は貧しかった。,"[[0, 4]]"
w201106-0001020070-1,美味なる華を咲かせた瀬戸内海の旬をご堪能頂ける旅館「かわい寿し」です。,"[[26, 29]]"
w201106-0001026116-1,大正１２年６月９日に有島武郎がこの世を去ってから、今年で８７年が経ちます。,"[[10, 14]]"
w201106-0001026116-2,今年も当館では、有島晩年の野心作「星座」にちなみ、氏を偲び「星座忌」を開催いたします。,"[[8, 10]]"
w201106-0001041577-1,鎌倉時代、承久の変で隠岐国に流された後鳥羽上皇の火葬塚である。,"[[18, 21]]"
w201106-0001041577-2-01,１２２１年５月、後鳥羽上皇は時の鎌倉幕府執権北条義時を追討する院宣を下した。,"[[8, 11], [22, 26]]"
w201106-0001049842-2,この兼田式妊娠法で不妊解消を目指しましょう。,"[[2, 4]]"
w201106-0001082087-1,森下敬一氏の「自然医学」では体質改善を早めるのに役立ついくつかの要件をあげています。,"[[0, 4]]"
w201106-0001083211-3,古くから「一楽二萩三唐津」と謳われるほど、茶人好みの器を焼いてきたことで知られる焼き物である。,"[[6, 7]]"
w201106-0001034440-3,ここでは、三崎校長が指導しているアークを紹介します。,"[[5, 7]]"
w201106-0001092534-3,才市の残した含蓄深い句は人々の心を打つものがありました。,"[[0, 2]]"
w201106-0001041591-1,第６３回カンヌ国際映画祭コンペ部分に進出したチョン・ドヨン主演「下女」が公開初日の１３日、１７万の観客を集めた。,"[[22, 25], [26, 29]]"
w201106-0001041591-3-01,同日公開された「ロビンフッド」の２倍を超える観客動員力だ。,"[[8, 14]]"
w201106-0001049708-1,こちらは、観光地の一つ、マゼラン・クロスの飾られてる八角堂です。,"[[12, 16]]"
w201106-0001049708-3,またマゼラン・クロス周辺にはストリートチルドレンや、物売りが多いので納得された方だけ購入してください。,"[[2, 6]]"
w201106-0001044748-1,トヨタの豊田章男社長がアメリカの公聴会に呼ばれて、謝罪して涙を流した。,"[[4, 8]]"
w201106-0001014181-1,平成１７年４月１日より看護部門をあずかることになりました大島です。,"[[28, 30]]"
w201106-0001006591-1,松岡農水大臣の自殺がマスコミをにぎわしています。,"[[0, 2]]"
w201106-0001088035-1,三田証券くりっく３６５は、独自開発の取引所直結システムで運営されています。,"[[0, 2]]"
w201106-0001035935-1,杏と六太は２００５年１０月１８日に出会いました。,"[[0, 1], [2, 4]]"
w201106-0001035935-3,チビノラが何匹かいた中で、六太だけが逃げずに捕まえることができたそうです。,"[[13, 15]]"
w201106-0001018285-1,アイゲンはドイツの物理化学者で，１９２７年に生まれた。,"[[0, 4]]"
w201106-0001018285-2,ゲッティンゲン大学を卒業したのち，１９５３年からマックス・プランク物理化学研究所に入り，１９６４年に所長となった。,"[[24, 28], [29, 33]]"
w201106-0001018285-3,緩和法を用いて溶液内高速反応過程を研究し，１９６７年ノーリッシュ，ポーターらとともにノーベル化学賞を受賞した。,"[[26, 32], [33, 37], [42, 46]]"
w201106-0001062885-2,１９０４年聖護院洋画研究所に入り、浅井忠らに師事する。,"[[17, 20]]"
w201106-0001062885-3,同門には梅原竜三郎がいた。,"[[4, 9]]"
w201106-0001036422-1,高玉成は金城県に住み針の仕事をしていた。,"[[0, 3]]"
w201106-0001036422-2,ある日一人の乞食の陳がやってきた。,"[[9, 10]]"
w201106-0001036422-3,高は哀れに思い彼を離れにすまわせ、３度３度食事を与えた。,"[[0, 1]]"
w201106-0001002595-1,ここは，明治大学法学部教授夏井高人のオフィシャル・ホームページです。,"[[13, 17]]"
w201106-0001026031-1,小原病院ホームページへようこそおいでくださいました。,"[[0, 2]]"
w201106-0001026031-2,院長の福江英尚と申します。,"[[3, 7]]"
w201106-0001034780-1,県内のスキー場関係者は３日、盛岡市内丸の岩手日報社を訪れ、小野寺勲広告局長と懇談した。,"[[29, 33]]"
w201106-0001034780-3,岩手スキー場協会長の富井哲東北リゾートサービス社長、いわてウインターリゾート協議会長の高橋三男岩手ホテル＆リゾート専務、両団体副会長の今泉芳幸プリンスホテル東北総支配人が訪れた。,"[[10, 13], [43, 47], [67, 71]]"
w201106-0001047593-2,鳥取短期大学の山田修平学長と、タレントの荒木由美子さんをゲストに迎えて、分かりやすく講演してもらいます。,"[[7, 11], [20, 25]]"
w201106-0001042414-2,愛知県によって建てられた今川氏発祥地の石碑の横に、説明の碑があった。,"[[12, 14]]"
w201106-0001067859-3,ここでは若女将・和子の趣味の日々をご紹介します。,"[[8, 10]]"
w201106-0001081660-1,ハセガワの零戦を使って、料理用のアルミホイルを貼ってみましょう。,"[[0, 4]]"
w201106-0001754796-1,このブログは、おおたんが児童養護施設で勤務しながら感じたことを書いています。,"[[7, 9]]"
w201106-0001794216-2,前４１５年のヘルメス神像毀損事件の後、この事件およびエレウシスの秘儀冒涜事件に関与した容疑で捕らえられる。,"[[6, 10]]"
w201106-0001798564-1,今季渉内補佐を務めております高安です。,"[[14, 16]]"
w201106-0001788167-1,恵比須とは、七福神の一人です。,"[[0, 3]]"
w201106-0001777824-1,寺之内通は、豊臣秀吉の京都大改造後開かれた通りで寺が多い。,"[[6, 10]]"
w201106-0001729651-1,ヘンリー・テューダーはウェールズのペンブローク城で生まれた。,"[[0, 4], [5, 10]]"
w201106-0001729651-2,幼年時代は叔父ジャスパー・テューダーの保護を受け、ウェールズで暮らした。,"[[7, 12], [13, 18]]"
w201106-0001729651-3,１４６８年にはヨーク派に捕らえられるが、ヘンリー６世復位の１４７０年に釈放された。,"[[20, 24]]"
w201106-0001770097-2,今回、ブーゴーさんの家庭を訪問して、感動したことがありました。,"[[3, 7]]"
w201106-0001792952-1,鳥取県で会社設立サポートをしている行政書士薄竹善道事務所のホームページです。,"[[21, 25]]"
w201106-0001793692-3,ペンフィールドであったか、かなり以前、物質とは別に心・精神が存在することを証明した。,"[[0, 7]]"
w201106-0001774974-1,オリオールズの上原浩治投手は３—３の延長十回に５番手で登板し、１回を３者連続三振に仕留めた。,"[[7, 11]]"
w201106-0001747011-1,徳川家霊廟の前に、四体の石像がある。,"[[0, 2]]"
w201106-0001797783-2,まこと、われわれは、ホメロスの叙事詩によって、船の作り方まで学ぶことができる。,"[[10, 14]]"
w201106-0001766197-2,東京都葛飾区在住の３０代後半、最近は回路設計やら原稿書きやらやってる小松ってもんです。,"[[34, 36]]"
w201106-0001767873-3,２００８／４／１８当サイト運営代表者「蝶乃舞」の著書が発売されました。,"[[19, 22]]"
w201106-0001760304-1,わが社は佐川急便グループの一員として、佐川急便の営業拠点を結ぶ幹線輸送を行っています。,"[[4, 6], [19, 21]]"
w201106-0001779669-3,菅政権は北朝鮮の動向、有事の危機管理対策に万全を期すべきだ。,"[[0, 1]]"
w201106-0001780595-2,稲葉氏は久々のソロアルバムですね。,"[[0, 2]]"
w201106-0001765874-1,これは、雪野五月のプライベートホームページです。,"[[4, 8]]"
w201106-0001763187-1,ウイリアム・ケントリッジ展映像機器設置業務に係る契約を入札後資格確認型一般競争入札により行います。,"[[0, 5], [6, 12]]"
w201106-0001797563-1,こんにちは、採用ブログに書かせていただくのは久しぶりの村上です。,"[[27, 29]]"
w201106-0001797826-1,二宮の白い手が、突然僕の手を強く握った。,"[[0, 2]]"
w201106-0001760512-1,溝田整骨院は明るく、元気よくをコンセプトに地域密着型でアットホームな雰囲気の整骨院です。,"[[0, 2]]"
w201106-0001758112-1,渡野辺マントが猛然と描きあげた絵はどこかバンドっぽい。,"[[0, 6]]"
w201106-0001758112-2,チャンチキ楽団の珍道中を白崎映美に訊いてみた。,"[[12, 16]]"
w201106-0001737835-1,恵子は声を荒げて私に訴えかけた。,"[[0, 2]]"
w201106-0001759726-3,写真は新人隊員の安隨と災害救助犬のリキの勇姿です。,"[[8, 10]]"
w201106-0001713377-1,ネットの古本屋「縞馬商店」のうめちゃんの頭をよぎるよしなしごとを書きつらねます。,"[[14, 16]]"
w201106-0001741425-1,桜、病院に行ってきた。,"[[0, 1]]"
w201106-0001741425-3,昨日、桜は病院に行ってきました。,"[[3, 4]]"
w201106-0000414218-2,神戸海軍操練所が閉鎖されて行き場を失った龍馬たちをかばう。,"[[20, 22]]"
w201106-0000414218-3,龍馬の仲立ちによって敵対していた長州藩と手を結び、幕府を追い詰めていく。,"[[0, 2]]"
w201106-0000424137-1,民主党の小沢一郎元代表の政治倫理審査会の出席を巡り党内での対立が激化している。,"[[4, 8]]"
w201106-0000424137-2,新潟市内で１３日講演した岡田幹事長は、小沢氏には説明責任があると改めて強調した。,"[[12, 14], [19, 21]]"
w201106-0000460762-3,オリジナルグッズは会場インフォメーションセンター、金森洋物館、函館空港売店、函館山ロープウェイ売店、五稜郭タワー売店で販売しています。,"[[25, 27]]"
w201106-0000467346-1,箱根旅行のお土産に「田むら銀かつ亭」のドーナツをいただきました。,"[[10, 13]]"
w201106-0000416308-2,アインシュタインが自らを戒めるため、説いた言葉です。,"[[0, 8]]"
w201106-0000455971-3,行き先は、話題の坂本竜馬が新婚旅行に行ったという鹿児島県霧島市だ。,"[[8, 12]]"
w201106-0000446879-1,こんにちは、企画チームの梅辻です。,"[[12, 14]]"
w201106-0000469130-2,正木高志さんという方が書いた「出アメリカ記」という本です。,"[[0, 4]]"
w201106-0000469130-3,正木さんとは、２００４年のちょうど今頃に初めてお逢いしました。,"[[0, 2]]"
w201106-0000447430-1,私、相原正明の個人オフィスのホームページです。,"[[2, 6]]"
w201106-0000447430-2,当サイト「こちら相原正明行政文化小園」を平成１７年６月１日からスタート致しました。,"[[8, 12]]"
w201106-0000419163-1,金太郎が物を持ち上げて破壊していくゲームだよ。,"[[0, 3]]"
w201106-0000414269-1,第４代正統カリフ・アリーが暗殺されると、６６１年、シリア総督のムアーウィヤがカリフになり、ダマスカスにウマイヤ朝を開く。,"[[9, 12], [31, 37]]"
w201106-0000472072-1,若乃花は、左からおっつける。,"[[0, 3]]"
w201106-0000472072-2,貴乃花は、廻しが取れず苦戦する。,"[[0, 3]]"
w201106-0000472072-3,若乃花は、頭をつけて左から絞り寄り立てる。,"[[0, 3]]"
w201106-0000407741-3,死刑廃止論者だった千葉景子前法相が執行を命令し、制度の存廃論議も本格化しそうだ。,"[[9, 13]]"
w201106-0000496660-1,柔らかジューシーな松尾ジンギスカンとお野菜、うどんのコンビネーションをお楽しみください。,"[[9, 11]]"
w201106-0000472695-1,はじめましてだしソムリエとして活動をしています、鵜飼真妃と申します。,"[[24, 28]]"
w201106-0000416488-1,このサイトは、「東京、あっちこち」の著者小長谷清実さんと宮園洋さんの許可を得て掲載してます。,"[[20, 25], [28, 31]]"
w201106-0000411906-3-01,このたび、下記の３名の指導者に杉山融副学長から感謝状を贈呈しました。,"[[15, 18]]"
w201106-0000484399-2,ジョン・レノンが飲んだという珈琲もいただいてきました。,"[[0, 3], [4, 7]]"
w201106-0000451957-2,マイケル・ジャクソンの名曲「スリラー」と完全にシンクロし、華麗に点灯します。,"[[0, 4], [5, 10]]"
w201106-0000451957-3,ディズニーリゾート張りの凄すぎるイルミネーションに、驚きを通り越して、思わず笑ってしまいました。,"[[0, 5]]"
w201106-0000470635-3,マッドルアーは西岡忠司氏の手作りによる新ジャンルのルアーです。,"[[7, 11]]"
w201106-0000459260-1,１０周年記念特別号前編を担当致します市場真理子と申します。,"[[18, 23]]"
w201106-0000459260-3,私は、昨年独立し、市川の下でカバン持ちの修行を行なったものです。,"[[9, 11]]"
w201106-0000410648-3,ダニーファミリィが気に入ってくださっていればそれだけで結構です。,"[[0, 3]]"
w201106-0000432749-1,「森伊蔵」という言葉を聞いたことがあるでしょうか。,"[[1, 4]]"
w201106-0000432749-3,森伊蔵とは有名な焼酎のブランド名です。,"[[0, 3]]"
w201106-0000418954-1,半平太は幼い時に両親と死別し、祖母の智が半平太を育てた。,"[[0, 3], [18, 19], [20, 23]]"
w201106-0000418954-2,半平太はたったひとりの肉親である智をとても大切にしていた。,"[[0, 3], [16, 17]]"
w201106-0000418954-3,文武に優れた半平太も、智の看病のために江戸留学を断念せざるをえなかった。,"[[6, 9], [11, 12]]"
w201106-0000475788-1,赤塚不二夫は数多くの漫画作品を世に出していますが、なかでも３大ヒット作があるといわれています。,"[[0, 5]]"
w201106-0000475788-2,それは「天才バカボン」「おそ松くん」とあともう一つ「もーれつア太郎」です。,"[[6, 10], [12, 15], [30, 33]]"
w201106-0000475788-3,もーれつア太郎は、１９６７年から１９７０年まで週刊少年サンデーで連載をされた作品です。,"[[4, 7]]"
w201106-0000395748-2-01,日本の天才ピアニスト・上原ひろみさんは、恐るべきスピードで鍵盤をたたいた。,"[[11, 16]]"
w201106-0000395748-3,１９４０年代初めにニューヨークのジャズクラブ「ミントンズ」で活動していた、セロニアス・モンクの「オクトパス奏法」をほうふつとさせる指遣いだった。,"[[37, 42], [43, 46]]"
w201106-0000386078-2,日本政策投資銀行の藻谷浩介氏が書いた『デフレの正体』だ。,"[[9, 13]]"
w201106-0000386078-3,藻谷氏の論点は明解だ。,"[[0, 2]]"
w201106-0000335563-1,親はショット・バーを経営していて、そこではいつもマーヴィン・ゲイやダイアナ・ロスの楽曲が流れていた。,"[[24, 29], [30, 32], [33, 37], [38, 40]]"
w201106-0000364505-1,思わぬ親切をメメから受けたお蓑であったが、苛立ちが治まることはない。,"[[6, 8], [14, 15]]"
w201106-0000364505-3,そんな行為が自分を追いつめているとも思わない、心はささくれるばかり、お蓑に明日はあるのだろうか。,"[[35, 36]]"
w201106-0000374919-1,今年は秋刀魚が高くて買えない監督の畑中です。,"[[17, 19]]"
w201106-0000364459-2,作品賞、監督賞は天才数学者ジョン・ナッシュ博士の半生を描いた『ビューティフル・マインド』が受賞した。,"[[13, 16], [17, 21]]"
w201106-0000364459-3,同作品では、ジェニファー・コネリーが助演女優賞を受賞した他に、脚色賞も受賞し４冠に輝いた。,"[[6, 12], [13, 17]]"
w201106-0000394793-1,加藤清正は豊臣秀吉の代表的な家臣です。,"[[0, 4], [5, 9]]"
w201106-0000394793-2,秀吉の遠い親戚であり、小さい頃から秀吉に仕えてきました。,"[[0, 2], [17, 19]]"
w201106-0000394793-3,いくさにはとても強く、秀吉のいくさの最前線でいつも活躍していました。,"[[11, 13]]"
w201106-0000335177-2,仙谷行政刷新担当大臣、藤井財務大臣、そして鳩山総理から平成２２年度予算概算要求についての発言がございました。,"[[0, 2], [11, 13]]"
w201106-0000319270-1,むかしむかし、きっちょむさんと言う、とてもゆかいな人がいました。,"[[7, 12]]"
w201106-0000319270-2,きっちょむさんは、この頃、妙な事をはじめました。,"[[0, 5]]"
w201106-0000321512-2,元クラッシュのミック・ジョーンズをプロデューサーに迎え、荒削りなギターサウンドで人気者になりました。,"[[7, 10], [11, 16]]"
w201106-0000321512-3,しかし、フロントマンのピート・ドハーティは麻薬中毒でいろいろトラブルを起こし、バンドを去ってしまいました。,"[[11, 14], [15, 20]]"
w201106-0000357925-1,神戸の大島なえさんから「ほんの手帖」４５号が届きました。,"[[3, 7]]"
w201106-0000389279-1,第４期マイナビ女子オープン本戦１回戦第５局、里見香奈女流二冠−斎田晴子女流四段戦は９月２２日１０時に対局開始予定です。,"[[22, 26], [31, 35]]"
w201106-0000389279-2,本局の中継は棋譜・コメントを吟記者、ブログを銀杏が担当します。,"[[14, 15], [22, 24]]"
w201106-0000381587-1,緑膿菌は偏性好気性グラム陰性桿菌であり、土壌、河川、下水などの水中や、植物などの自然界に広く分布する。,"[[9, 12]]"
w201106-0000301153-1,パナソニックは米電気自動車ベンチャーのテスラ・モーターズと資本提携する。,"[[19, 22]]"
w201106-0000342594-3,ちゃーちゃんがおうちにきたの、去年なんだよ。,"[[0, 3]]"
w201106-0000305988-1,１０歳の少女デヴォンはケンタッキー州の裕福な住人が住むキャメロット・ガーデンに引っ越して来た。,"[[6, 10]]"
w201106-0000305988-2,しかし、デヴォンは偽善的な住人達と馴染めずにいた。,"[[4, 8]]"
w201106-0000305988-3,ある日、森の中でトレーラーに暮らす青年トレントと出会う。,"[[19, 23]]"
w201106-0000369461-1,桃吉から、その後の実家は大会社になり大金持ちになったと聞かされた。,"[[0, 2]]"
w201106-0000369461-2,オロは長年の肩の荷が下りた気がした。,"[[0, 2]]"
w201106-0000358643-1,この日、唯ちゃん達は音楽室に来なかった。,"[[4, 5]]"
w201106-0000358643-2,斎藤に渡されたチョコレートケーキは安全に食べられるものだった。,"[[0, 2]]"
w201106-0000222082-2,会議は、ロッド・エディントン豪日経済委員会会長及び三村明夫日豪経済委員会会長が共同議長を務めた。,"[[4, 7], [8, 14], [25, 29]]"
w201106-0000226378-1,鎌足に始まる藤原氏は、古代史で政治的に重要な役割を演じている。,"[[0, 2], [6, 8]]"
w201106-0000226378-2,藤原氏の各人物を整理するためにも正確に把握しておきたい。,"[[0, 2]]"
w201106-0000226378-3,古代・中世の藤原氏の人物５０人の問題データが入っています。,"[[6, 8]]"
w201106-0000216085-1,自己紹介：ペンネームは林檎乃麗といいます。,"[[11, 15]]"
w201106-0000216085-2,ネット上のハンドルでは「れい」と名乗っています。,"[[12, 14]]"
w201106-0000216655-1,渋谷で買い物してから、りかちゃんと待ち合わせ。,"[[11, 13]]"
w201106-0000235504-1,皆美家伝鯛めしは、皆美館初代板前長が考案し代々伝承されている味です。,"[[0, 2], [9, 11]]"
w201106-0000235504-2,今回は皆美グループ商品券「１０００円分」を５名様にプレゼントします。,"[[3, 5]]"
w201106-0000225209-1,今井雅之ゆかりの地を山口智充と巡るコーナーで紹介されました。,"[[0, 4], [10, 14]]"
w201106-0000200074-1,引き続き外務副大臣として、町村大臣を補佐しつつ仕事をすることになりました。,"[[13, 15]]"
w201106-0000259203-1,平成２２年７月２６日、菅総理は総理大臣官邸で、国家戦略室スタッフミーティング及び北岡伸一教授との意見交換会を開催しました。,"[[11, 12], [40, 44]]"
w201106-0000259203-3,その後、東京大学の北岡伸一教授を招き、日本の外交・安全保障政策の課題について意見交換しました。,"[[9, 13]]"
w201106-0000220930-3,阪神時代の恩師である岡田監督の下、もうひと花咲かせられるか。,"[[10, 12]]"
w201106-0000278024-1-01,ビザのことなら、経験豊富な『行政書士鎌田法務事務所』へお任せください。,"[[18, 20]]"
w201106-0000244286-3,シュタイナー教育にも興味があります。,"[[0, 6]]"
w201106-0000214500-1,山崎文栄堂のオフィスを訪問すると、手作りのウェルカムボードと従業員全員の明るい挨拶に迎えられる。,"[[0, 2]]"
w201106-0000217550-3,松岡農林水産副大臣の海外出張について報告があった。,"[[0, 2]]"
w201106-0000521263-1,カーメン・マクレエの声は独特の金属質です。,"[[0, 4], [5, 9]]"
w201106-0000574277-1,修道女見習いのマリアは、修道院では問題児だった。,"[[7, 10]]"
w201106-0000574277-2,そこで院長は、マリアをトラップ大佐の家に送り、７人の子供たちの家庭教師とした。,"[[7, 10], [11, 15]]"
w201106-0000574277-3,トラップ家に受け入れられたマリアは、やがて大佐への恋心に気づく。,"[[0, 4], [13, 16]]"
w201106-0000574115-3,１２時にホテルを出発、すぐ近くの小林さんご夫妻と合流してティンビスへ向かう。,"[[16, 18]]"
w201106-0000566881-1,スピルバーグ作品は、非常にわかりやすいと言われています。,"[[0, 6]]"
w201106-0000566881-2,もちろん、子供が見ても楽しめるのが、スピルバーグ作品の魅力です。,"[[18, 24]]"
w201106-0000541755-1,ムラタクンは紙の上にロボットを書いて組み立てながら大勢のロボットを生みだします。,"[[0, 3]]"
w201106-0000541755-2,ムラタクンのロボットからは呼吸音が聞こえてきます。,"[[0, 3]]"
w201106-0000541755-3,ムラタクンのロボットはやさしい涙をながします。,"[[0, 3]]"
w201106-0000511598-3-01,今日の運勢は夏城英さんによる占いです。,"[[6, 9]]"
w201106-0000511598-3-02,なつき・はな,"[[0, 3], [4, 6]]"
w201106-0000516787-1,潜水士・仙崎大輔は、設計主任の桜木らと共に施設へ向かう。,"[[4, 8], [15, 17]]"
w201106-0000516787-2,だが、救出作業の中、突然爆発が起こり、大輔らは施設内に取り残されてしまう。,"[[19, 21]]"
w201106-0000516787-3,大輔は知り合ったばかりの第七管区の服部とバディを組み、要救助者と共に無事帰還する道を探るのだが…。,"[[0, 2], [17, 19]]"
w201106-0000599918-1,こんにちは、インストラクターの大島です。,"[[15, 17]]"
w201106-0000590121-1,お客様のお好みのメルセデス車をリースでお乗りいただけます。,"[[8, 13]]"
w201106-0000590121-3,メルセデス・ベンツオートリースには、２つの方式があります。,"[[0, 5], [6, 9]]"
w201106-0000512490-2,日大三は初回に先制すると、４回にも横尾の本塁打などで３点を加えた。,"[[17, 19]]"
w201106-0000541427-1-01,オウム真理教の松本智津夫被告に対して死刑判決が出た。,"[[7, 12]]"
w201106-0000541427-1-02,麻原彰晃,"[[0, 4]]"
w201106-0000558638-3,本編をクリアするとセントシュタイン王からも手に入ります。,"[[9, 17]]"
w201106-0000523063-3,デビュー３５周年を迎え、さらなる円熟を魅せる岩崎宏美の世界をスペシャルディナーとともにお楽しみください。,"[[22, 26]]"
